1 w21_4952_lopenr_person 0 0 NA NA NA NA NA NA NA NA
2 lopenr_virksomhet 4108644 100 Inf -Inf NaN NA NA NA NaN NaN
3 lopenr_foretak 4108644 100 Inf -Inf NaN NA NA NA NaN NaN
4 ARB_ARBMARK_STATUS 0 0 0 3 0.71 1 0.36 0.6 0.55 1.17
5 PERS_TILTAK 3827973 93.17 0 7 4.74 6 7.12 2.67 -1.07 -0.7
6 ARB_TYPE 0 0 NA NA NA NA NA NA NA NA
7 ARB_YRKE 0 0 NA 9999999 NA NA 6257190944240.2 2501437.78 NA NA
8 FRTK_ORG_FORM 0 0 NA NA NA NA NA NA NA NA
9 FRTK_SEKTOR_2014 1518117 36.95 1110 9000 4010 2100 5628296.09 2372.4 0.45 -1.54
10 sektor 1516440 36.91 110 900 614.27 710 37849.07 194.55 -1.79 2.03
11 ARB_ARBKOMM 1514655 36.87 101 2699 901.64 828 345528.88 587.82 0.33 -1.14
12 naring_SN02 1572634 38.28 0 99000 58808.24 65120 711127013.4 26666.96 -0.84 -0.32
13 VIRK_NACE1_SN07 1528587 37.2 0 99000 61654.59 64190 651377519.58 25522.1 -0.61 -0.62
14 yrke_imp 1665048 40.53 0 9999 4624.75 4222 4961338.32 2227.41 0.38 -0.69
15 karbtim 29907 0.73 1 3 1.13 1 0.19 0.43 3.5 11.29
16 kyrke_imp 0 0 NA NA NA NA NA NA NA NA
17 pers_spgrad 4007784 97.55 0 100 80.2 100 712.98 26.7 -0.84 -0.85
18 ARB_ARBEIDSTID 1514149 36.85 2.33 62.23 31.76 37.5 102.42 10.12 -1.13 0.21
19 PERS_PERSONTYPE 0 0 0 10 9.88 10 1.22 1.1 -8.84 76.07
