1 w21_4952_lopenr_person 0 0 NA NA NA NA NA NA NA NA
2 lopenr_virksomhet 4173622 100 Inf -Inf NaN NA NA NA NaN NaN
3 lopenr_foretak 4173622 100 Inf -Inf NaN NA NA NA NaN NaN
4 ARB_ARBKOMM 1549876 37.14 101 2699 903.02 834 346119.61 588.32 0.33 -1.14
5 ARB_ARBMARK_STATUS 0 0 0 3 0.7 1 0.36 0.6 0.55 1.1
6 ARB_TYPE 0 0 NA NA NA NA NA NA NA NA
7 ARB_YRKE 0 0 NA NA NA NA 6213959499147.58 2492781.48 NA NA
8 naring_SN02 1619918 38.81 0 99000 57304.98 64110 776170145.12 27859.83 -0.79 -0.51
9 VIRK_NACE1_SN07 1564248 37.48 0 99000 61655.16 64190 649480746.01 25484.91 -0.61 -0.62
10 PERS_TILTAK 3898159 93.4 0 7 4.74 6 7.09 2.66 -1.08 -0.68
11 karbtim 29750 0.71 1 3 1.12 1 0.19 0.43 3.62 12.01
12 FRTK_ORG_FORM 0 0 NA NA NA NA NA NA NA NA
13 SEKTOR 1552370 37.19 110 900 614.72 710 37796.42 194.41 -1.8 2.06
14 FRTK_SEKTOR_2014 1551569 37.18 1110 9000 3978.35 2100 5608229.22 2368.17 0.48 -1.51
15 pers_spgrad 4068271 97.48 0 100 80.25 100 711.26 26.67 -0.85 -0.84
16 ARB_ARBEIDSTID 1549463 37.13 3.1 62.4 32.09 37.5 102.7 10.13 -1.11 0.47
17 PERS_PERSONTYPE 0 0 0 10 9.87 10 1.26 1.12 -8.67 73.23
