"ID"	"X1"	"X2"	"X3"	"X4"	"X5"	"X6"
33	0,381407609402683	-0,683553982760715	0,812862039538141	0,633684677607426	-2,10235317122967	1,02217353001504
131	-1,93321872343428	0,232675256782426	-0,252757852567014	-0,302738723225085	-0,752059522494196	-0,264754651017493
127	1,43828119845327	-1,03729941513721	-1,13518268292697	0,6105762049883	0,5355738336593	1,18823372826481
328	-0,630879691590533	1,14589608035798	-0,44466958483759	-1,18292645295817	-2,1097554424403	0,497164797038376
194	0,845717155154043	-0,710182295295799	-0,529873479323185	-0,633486772707857	-1,54213871536754	1,02244273135534
111	-0,746883924244537	1,88684796028993	1,80327914018901	-0,446550029534977	-1,1750582307165	0,099424532715672
362	-0,777170985726458	-0,798668809980564	1,36849276791321	0,183518612937482	-1,80737034067146	-0,978179015922383
350	-0,222213502374994	0,0345474127319959	1,79129881039688	-0,890004295127854	-1,17391423991899	0,551657293308966
247	1,0423368081254	0,517863649578792	0,909191044242718	0,0453037095689168	-0,208291024622686	2,27699357850228
337	0,142727562851299	0,177564968394105	0,0977720422533439	-0,273727163091915	-0,407903752831367	1,32404351291273
191	0,51846144515129	1,3504424987432	2,67461153438581	-0,501148680340742	0,510391055885109	-0,290529538231655
246	-0,00710094307790002	2,48546912561754	-1,03889204431878	0,72522733101724	-0,203747390121534	2,17714932780219
269	0,796550783760547	-0,612882410208474	0,182448682387878	-0,355979518555098	-0,329191927861709	-1,66460782240934
270	0,63601824630438	-0,0630252427815292	-1,25260690895359	-0,420589827375069	-1,05796737455354	1,684859836011
9	-1,0843829346585	0,204590977280073	-0,277691056592023	-1,17820385532429	-0,322545298852134	0,530922048336556
391	-0,843991944745446	1,86437427957145	-1,45056151150297	-1,55606079526544	-1,66935280931155	1,38384329884177
217	-0,0897903166870895	-2,14548162507875	-0,29881889724747	-0,434771951638645	-1,84567731964714	0,317214199274627
49	-1,14853912416394	-1,9226246237242	1,03176987124192	0,670282177964505	-0,312428086509947	0,749316277048969
160	-0,682772895317307	0,787830591432785	-0,0479504162204873	-1,2334747537363	1,7133287937087	1,11503660934732
253	0,268385760789755	0,281327508742393	0,0827686070453965	-1,02692518544489	0,838450056250655	1,31997753324848
311	-0,240189313956189	1,08430084838333	1,98860202134338	-0,45788413641596	-0,925969510956323	-1,63522956512165
295	-0,730067886205147	-1,22510030337715	-1,36350346254605	1,52704989915296	1,29363600944207	-1,22338589696726
213	0,161882588522515	1,09039198307704	3,05342353685405	-0,339783352990299	0,46924917095316	-0,721358903908398
124	-1,20639275565755	1,10050355354091	-1,00414068860187	-1,46808726163382	1,32594120407395	0,246841880857475
361	1,34812196854515	-2,80237104328407	-0,703925682287029	0,822771705263704	-0,125841918204106	0,395665020191248
308	0,883510634777817	-0,708097507173469	1,25302322718412	-0,594077149947526	-1,63829133018091	-1,29338080798206
254	-0,600457266159718	-1,2213825170727	-1,04216853540382	-0,111928337654539	0,0985096609853026	-0,349316445774932
301	1,89459097360711	-0,28970841646558	-1,55017647203915	1,38316333810786	-0,230809056175716	-0,821364096265551
23	0,369313501977213	-1,60431525883939	-0,534909088116772	0,321079659448591	1,28680688548731	1,04928453800816
352	-1,07540805079438	-0,707743626833739	2,55139733103196	0,560720390651649	-0,898049991426786	-0,53023450840094
181	0,520246719807924	0,345065124878547	-0,694693915902477	0,766321034358445	1,32305591861256	0,390399734469415
17	-0,940260292953372	-1,41978570143041	1,5181758814808	1,15188335749136	-1,00091320216964	-1,08614652493855
149	-0,446007786997728	-0,117252682060735	0,469054320299913	-1,06037573238597	0,489905576866829	-0,995412085898907
211	-0,200151353323512	0,235950182114946	-1,21859126381678	-0,343876550983171	1,27184842703244	0,00961013354850354
399	-0,581864108578575	0,867744620344366	1,33503985517907	0,581230859931892	-0,84860282823954	-0,985446900308336
